------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 22:24:00
Start Date 11/26/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 22:24:45
Download Date 11/26/2023
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
11/26/2023 22:24:02.560,-0.93,-8,-1.586
11/26/2023 22:24:02.570,-0.027,-8,-0.723
11/26/2023 22:24:02.580,0.453,-5.395,0.012
11/26/2023 22:24:02.590,0.508,-1.98,-0.516
11/26/2023 22:24:02.600,0.324,-0.016,-1.426
11/26/2023 22:24:02.610,0.34,0.52,-1.594
11/26/2023 22:24:02.620,0.203,0.219,-0.836
11/26/2023 22:24:02.630,-0.266,-0.605,-0.047
11/26/2023 22:24:02.640,-0.68,-1.25,0.242
11/26/2023 22:24:02.650,-0.738,-1.254,0.184
11/26/2023 22:24:02.660,-0.531,-0.801,0.059
11/26/2023 22:24:02.670,-0.207,-0.211,-0.086
11/26/2023 22:24:02.680,0.074,0.219,-0.223
11/26/2023 22:24:02.690,0.281,0.457,-0.281
11/26/2023 22:24:02.700,0.395,0.559,-0.262
11/26/2023 22:24:02.710,0.434,0.57,-0.238
11/26/2023 22:24:02.720,0.418,0.547,-0.227
11/26/2023 22:24:02.730,0.375,0.508,-0.227
11/26/2023 22:24:02.740,0.332,0.449,-0.199
11/26/2023 22:24:02.750,0.273,0.363,-0.152
11/26/2023 22:24:02.760,0.195,0.293,-0.113
11/26/2023 22:24:02.770,0.133,0.246,-0.082
11/26/2023 22:24:02.780,0.086,0.203,-0.055
11/26/2023 22:24:02.790,0.063,0.156,-0.043
11/26/2023 22:24:02.800,0.039,0.086,-0.02
11/26/2023 22:24:02.810,0.008,-0.008,0.004
11/26/2023 22:24:02.820,-0.012,-0.094,0.039
11/26/2023 22:24:02.830,-0.012,-0.168,0.094
11/26/2023 22:24:02.840,0.004,-0.207,0.188
11/26/2023 22:24:02.850,0.035,-0.234,0.281
