------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 20:50:00
Start Date 12/7/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:57:52
Download Date 12/7/2023
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
12/7/2023 20:50:01.340,-0.086,-0.887,0.191
12/7/2023 20:50:01.350,-0.055,-0.922,0.184
12/7/2023 20:50:01.360,-0.043,-0.965,0.18
12/7/2023 20:50:01.370,-0.043,-1.004,0.184
12/7/2023 20:50:01.380,-0.07,-1.043,0.199
12/7/2023 20:50:01.390,-0.098,-1.063,0.215
12/7/2023 20:50:01.400,-0.129,-1.094,0.234
12/7/2023 20:50:01.410,-0.168,-1.148,0.25
12/7/2023 20:50:01.420,-0.234,-1.203,0.262
12/7/2023 20:50:01.430,-0.328,-1.258,0.234
12/7/2023 20:50:01.440,-0.438,-1.301,0.188
12/7/2023 20:50:01.450,-0.512,-1.301,0.164
12/7/2023 20:50:01.460,-0.508,-1.285,0.117
12/7/2023 20:50:01.470,-0.43,-1.23,0.098
12/7/2023 20:50:01.480,-0.277,-1.176,0.113
12/7/2023 20:50:01.490,-0.133,-1.176,0.164
12/7/2023 20:50:01.500,0.004,-1.16,0.156
12/7/2023 20:50:01.510,0.125,-1.238,0.109
12/7/2023 20:50:01.520,0.23,-1.32,0.023
12/7/2023 20:50:01.530,0.324,-1.313,-0.113
12/7/2023 20:50:01.540,0.395,-1.254,-0.207
12/7/2023 20:50:01.550,0.504,-1.188,-0.156
12/7/2023 20:50:01.560,0.445,-1.09,-0.176
12/7/2023 20:50:01.570,0.332,-1.027,-0.191
12/7/2023 20:50:01.580,0.262,-1.051,-0.094
12/7/2023 20:50:01.590,0.234,-1.117,0.035
12/7/2023 20:50:01.600,0.195,-1.211,0.125
12/7/2023 20:50:01.610,0.105,-1.301,0.145
12/7/2023 20:50:01.620,-0.125,-1.34,0.063
12/7/2023 20:50:01.630,-0.238,-1.313,0.008
12/7/2023 20:50:01.640,-0.25,-1.277,0.023
12/7/2023 20:50:01.650,-0.281,-1.203,0.012
12/7/2023 20:50:01.660,-0.355,-1.074,-0.012
12/7/2023 20:50:01.670,-0.398,-0.922,-0.023
12/7/2023 20:50:01.680,-0.371,-0.77,0.016
12/7/2023 20:50:01.690,-0.316,-0.66,0.07
12/7/2023 20:50:01.700,-0.246,-0.594,0.113
12/7/2023 20:50:01.710,-0.176,-0.582,0.148
12/7/2023 20:50:01.720,-0.145,-0.578,0.145
12/7/2023 20:50:01.730,-0.133,-0.578,0.133
12/7/2023 20:50:01.740,-0.098,-0.586,0.137
12/7/2023 20:50:01.750,-0.043,-0.602,0.152
12/7/2023 20:50:01.760,-0.039,-0.621,0.16
12/7/2023 20:50:01.770,-0.035,-0.648,0.188
12/7/2023 20:50:01.780,-0.031,-0.699,0.211
12/7/2023 20:50:01.790,-0.012,-0.75,0.242
12/7/2023 20:50:01.800,0.004,-0.813,0.281
12/7/2023 20:50:01.810,-0.012,-0.852,0.309
12/7/2023 20:50:01.820,-0.055,-0.891,0.313
12/7/2023 20:50:01.830,-0.098,-0.922,0.313
12/7/2023 20:50:01.840,-0.121,-0.934,0.313
12/7/2023 20:50:01.850,-0.137,-0.93,0.289
12/7/2023 20:50:01.860,-0.164,-0.906,0.262
12/7/2023 20:50:01.870,-0.191,-0.883,0.227
12/7/2023 20:50:01.880,-0.215,-0.867,0.207
12/7/2023 20:50:01.890,-0.234,-0.871,0.23
12/7/2023 20:50:01.900,-0.242,-0.883,0.25
12/7/2023 20:50:01.910,-0.215,-0.895,0.258
12/7/2023 20:50:01.920,-0.148,-0.938,0.277
12/7/2023 20:50:01.930,-0.102,-1.023,0.301
12/7/2023 20:50:01.940,-0.117,-1.133,0.293
12/7/2023 20:50:01.950,-0.148,-1.258,0.313
12/7/2023 20:50:01.960,-0.145,-1.383,0.34
12/7/2023 20:50:01.970,-0.07,-1.473,0.359
12/7/2023 20:50:01.980,0.031,-1.52,0.348
12/7/2023 20:50:01.990,0.105,-1.535,0.277
12/7/2023 20:50:02.000,0.117,-1.512,0.16
12/7/2023 20:50:02.010,0.129,-1.465,0.031
12/7/2023 20:50:02.020,0.137,-1.406,-0.082
12/7/2023 20:50:02.030,0.156,-1.367,-0.16
12/7/2023 20:50:02.040,0.211,-1.355,-0.184
12/7/2023 20:50:02.050,0.27,-1.359,-0.145
12/7/2023 20:50:02.060,0.285,-1.344,-0.09
12/7/2023 20:50:02.070,0.234,-1.332,-0.109
12/7/2023 20:50:02.080,0.148,-1.23,-0.184
12/7/2023 20:50:02.090,0.02,-1.145,-0.293
12/7/2023 20:50:02.100,-0.063,-0.977,-0.348
12/7/2023 20:50:02.110,-0.102,-0.797,-0.316
12/7/2023 20:50:02.120,-0.109,-0.652,-0.199
12/7/2023 20:50:02.130,-0.109,-0.559,-0.09
12/7/2023 20:50:02.140,-0.094,-0.52,-0.027
12/7/2023 20:50:02.150,-0.07,-0.586,0.043
12/7/2023 20:50:02.160,-0.031,-0.734,0.129
12/7/2023 20:50:02.170,0.039,-0.887,0.191
12/7/2023 20:50:02.180,0.121,-1.004,0.188
12/7/2023 20:50:02.190,0.172,-1.074,0.148
12/7/2023 20:50:02.200,0.191,-1.102,0.09
12/7/2023 20:50:02.210,0.184,-1.09,0.023
12/7/2023 20:50:02.220,0.16,-1.035,-0.043
12/7/2023 20:50:02.230,0.129,-0.969,-0.09
12/7/2023 20:50:02.240,0.082,-0.883,-0.078
12/7/2023 20:50:02.250,0.02,-0.84,-0.023
12/7/2023 20:50:02.260,-0.047,-0.793,0.043
12/7/2023 20:50:02.270,-0.105,-0.73,0.066
12/7/2023 20:50:02.280,-0.168,-0.688,0.063
12/7/2023 20:50:02.290,-0.227,-0.676,0.055
12/7/2023 20:50:02.300,-0.281,-0.68,0.031
12/7/2023 20:50:02.310,-0.313,-0.703,0.027
12/7/2023 20:50:02.320,-0.316,-0.746,0.031
12/7/2023 20:50:02.330,-0.301,-0.785,0.047
12/7/2023 20:50:02.340,-0.273,-0.82,0.07
12/7/2023 20:50:02.350,-0.234,-0.859,0.113
12/7/2023 20:50:02.360,-0.199,-0.898,0.164
12/7/2023 20:50:02.370,-0.172,-0.945,0.211
12/7/2023 20:50:02.380,-0.141,-0.973,0.238
12/7/2023 20:50:02.390,-0.121,-0.98,0.258
12/7/2023 20:50:02.400,-0.121,-0.984,0.258
12/7/2023 20:50:02.410,-0.129,-0.98,0.258
12/7/2023 20:50:02.420,-0.145,-0.977,0.258
12/7/2023 20:50:02.430,-0.172,-0.996,0.234
12/7/2023 20:50:02.440,-0.199,-1.027,0.215
12/7/2023 20:50:02.450,-0.207,-1.063,0.246
12/7/2023 20:50:02.460,-0.23,-1.125,0.281
12/7/2023 20:50:02.470,-0.281,-1.207,0.281
12/7/2023 20:50:02.480,-0.352,-1.277,0.242
12/7/2023 20:50:02.490,-0.402,-1.324,0.199
12/7/2023 20:50:02.500,-0.438,-1.348,0.152
12/7/2023 20:50:02.510,-0.418,-1.324,0.094
12/7/2023 20:50:02.520,-0.352,-1.238,0.121
12/7/2023 20:50:02.530,-0.25,-1.219,0.137
12/7/2023 20:50:02.540,-0.141,-1.223,0.176
12/7/2023 20:50:02.550,-0.023,-1.211,0.145
12/7/2023 20:50:02.560,0.121,-1.199,0.023
12/7/2023 20:50:02.570,0.234,-1.219,-0.117
12/7/2023 20:50:02.580,0.313,-1.207,-0.23
12/7/2023 20:50:02.590,0.371,-1.148,-0.266
12/7/2023 20:50:02.600,0.363,-1.086,-0.258
12/7/2023 20:50:02.610,0.313,-1.082,-0.203
12/7/2023 20:50:02.620,0.297,-1.137,-0.051
12/7/2023 20:50:02.630,0.168,-1.156,0.043
12/7/2023 20:50:02.640,0.121,-1.172,0.121
12/7/2023 20:50:02.650,0.043,-1.176,0.102
12/7/2023 20:50:02.660,-0.059,-1.199,0.047
12/7/2023 20:50:02.670,-0.094,-1.277,0.066
12/7/2023 20:50:02.680,-0.141,-1.313,0.055
12/7/2023 20:50:02.690,-0.207,-1.254,0
12/7/2023 20:50:02.700,-0.242,-1.164,-0.031
12/7/2023 20:50:02.710,-0.234,-1.043,-0.02
12/7/2023 20:50:02.720,-0.184,-0.891,0.008
12/7/2023 20:50:02.730,-0.121,-0.762,0.059
12/7/2023 20:50:02.740,-0.082,-0.688,0.113
12/7/2023 20:50:02.750,-0.063,-0.648,0.152
12/7/2023 20:50:02.760,-0.051,-0.633,0.168
12/7/2023 20:50:02.770,-0.031,-0.621,0.168
12/7/2023 20:50:02.780,-0.047,-0.605,0.133
12/7/2023 20:50:02.790,-0.086,-0.605,0.113
12/7/2023 20:50:02.800,-0.121,-0.602,0.086
12/7/2023 20:50:02.810,-0.129,-0.605,0.086
12/7/2023 20:50:02.820,-0.125,-0.617,0.109
12/7/2023 20:50:02.830,-0.129,-0.66,0.148
12/7/2023 20:50:02.840,-0.133,-0.711,0.184
12/7/2023 20:50:02.850,-0.148,-0.762,0.211
12/7/2023 20:50:02.860,-0.145,-0.809,0.258
12/7/2023 20:50:02.870,-0.105,-0.852,0.305
12/7/2023 20:50:02.880,-0.094,-0.879,0.328
12/7/2023 20:50:02.890,-0.094,-0.875,0.34
12/7/2023 20:50:02.900,-0.098,-0.867,0.344
12/7/2023 20:50:02.910,-0.113,-0.855,0.332
12/7/2023 20:50:02.920,-0.117,-0.855,0.336
12/7/2023 20:50:02.930,-0.125,-0.902,0.379
12/7/2023 20:50:02.940,-0.125,-0.98,0.426
12/7/2023 20:50:02.950,-0.141,-1.047,0.418
12/7/2023 20:50:02.960,-0.148,-1.105,0.379
12/7/2023 20:50:02.970,-0.117,-1.18,0.336
12/7/2023 20:50:02.980,-0.063,-1.293,0.332
12/7/2023 20:50:02.990,-0.051,-1.406,0.34
12/7/2023 20:50:03.000,-0.082,-1.473,0.344
12/7/2023 20:50:03.010,-0.059,-1.488,0.355
12/7/2023 20:50:03.020,-0.004,-1.434,0.363
12/7/2023 20:50:03.030,0.035,-1.301,0.289
12/7/2023 20:50:03.040,0.039,-1.152,0.148
12/7/2023 20:50:03.050,0.027,-1.047,0.051
12/7/2023 20:50:03.060,0.008,-1.012,-0.02
12/7/2023 20:50:03.070,0.023,-0.996,-0.137
12/7/2023 20:50:03.080,0.086,-1,-0.219
12/7/2023 20:50:03.090,0.188,-1.027,-0.227
12/7/2023 20:50:03.100,0.262,-1.109,-0.18
12/7/2023 20:50:03.110,0.273,-1.184,-0.191
12/7/2023 20:50:03.120,0.242,-1.262,-0.324
12/7/2023 20:50:03.130,0.148,-1.422,-0.5
12/7/2023 20:50:03.140,0.051,-1.531,-0.629
12/7/2023 20:50:03.150,-0.059,-1.559,-0.652
12/7/2023 20:50:03.160,-0.086,-1.484,-0.461
